cust_id,cust_first_name,cust_last_name,cust_username,cust_password,cust_record_create_date,mag_id,mag_name,mag_cost,mag_record_status,mag_record_create_date,prof_cust_cont_id,prof_phone,prof_zip,prof_state,prof_city,prof_street_address,prof_contact_type,prof_record_update_stamp,prof_record_status,prof_start_date,prof_end_date,sub_id,sub_num_mags_mailed,sub_payment_completed,sub_start_date,sub_end_date,pay_id,pay_amount,pay_type,pay_date,pay_card_num,pay_card_code,pay_record_create_date,category,
500,Phyllis,Bassani,AUc7z9-Phyllis,V5H&d.,2019-03-05,500,wan-swatch,28.37,0,2008-08-11,500,954-647-3053,85310,AZ,Glendale,23124 North 71st Drive,0,2009-11-20,0,2014-01-26,2012-11-23,500,9,0,2007-07-30,2009-06-24,500,28.68,0,2010-04-26,4916480253748080,0030,2005-04-22,design,
501,Louise,Shouse,ZX9iOq-Louise,Y2KlP5,2008-09-20,501,basic-cabin,19.19,0,2008-04-23,501,245-855-0082,94550,CA,Livermore,1679 Frederick Michael Way,0,2012-10-09,0,2002-08-03,2008-10-18,501,4,0,2019-06-02,2021-05-09,501,48.48,0,2020-07-22,4556301880848298,8712,2009-06-25,houses,
502,Darryl,Herman,F9h2-Darryl,p2EikX,2006-02-08,502,scalding-peach,14.08,0,2009-01-04,502,203-865-9802,99507,AK,Anchorage,4107 East 68th Avenue,0,2002-11-09,0,2001-08-14,2000-05-21,502,8,0,2000-07-12,2006-04-08,502,95.95,0,2010-02-04,4556340307154518,3480,2004-03-16,fruit,
503,Kim,Avila,NhD9HQ-Kim,SnLD7,2018-05-26,503,lime-covey,24.88,0,2021-12-28,503,263-549-0989,72701,AR,Fayetteville,1629 South Razorback Road,0,2012-05-05,0,2006-01-26,2019-06-16,503,13,0,2019-09-14,2003-02-27,503,30.59,0,2006-03-25,4532641593328099,7324,2010-11-10,birds,
504,Harold,Ufford,qk8B-Harold,Cu9.,2000-11-18,504,investor-brook,14.88,0,2001-04-02,504,380-842-0270,85306,AZ,Glendale,5205 West Thunderbird Road,0,2015-03-31,0,2021-04-23,2004-09-03,504,20,0,2019-03-28,2007-07-27,504,73.93,0,2010-05-22,4916534440151952,4486,2013-12-01,water,
505,Alicia,Santos,6YRd6o-Alicia,06IXcy,2009-05-30,505,feldspar-cycle,20.02,0,2014-10-29,505,161-963-9705,94550,CA,Livermore,4971 Janet Court,0,2009-10-02,0,2020-12-26,2002-04-17,505,14,0,2011-09-29,2007-08-30,505,59.87,0,2003-10-28,4532384656514046,1878,2005-11-02,physics_waves,
506,Rebecca,Garza,uZM9c-Rebecca,0u8<F,2008-09-14,506,shy-transfer,21.85,0,2008-01-03,506,481-212-2685,06040,CT,Manchester,22 Star Farms Drive,0,2020-03-17,0,2009-08-20,2015-03-26,506,20,0,2007-02-13,2011-11-24,506,36.65,0,2014-07-20,4539835813032738,2546,2020-04-26,machine_learning,
507,Harry,Cunanan,bAV5-Harry,nx4E,2010-01-06,507,cross-phase,14.74,0,2021-03-05,507,489-969-1736,94619,CA,Oakland,5430 Brookdale Avenue,0,2019-07-05,0,2000-05-12,2018-07-02,507,14,0,2019-02-28,2012-07-20,507,79.41,0,2010-07-10,4498121941917598,7837,2010-01-07,physics_waves,
508,Paul,Rushing,m9B^-Paul,ETJ9n,2018-03-01,508,canary-tote,24.05,0,2010-10-22,508,622-430-9398,99516,AK,Anchorage,11401 Totem Road,0,2001-08-11,0,2000-10-31,2021-05-03,508,1,0,2000-05-21,2017-04-28,508,28.47,0,2011-01-15,4496433833724707,1273,2004-02-06,containers,
509,Mary,Mozak,8Kct*Y-Mary,7eHOY,2004-06-14,509,wicker-barbaresco,20.74,0,2004-11-10,509,828-351-6968,72704,AR,Fayetteville,2787 West Blackstone Crossing,0,2014-09-08,0,2019-03-21,2005-01-28,509,10,0,2008-05-05,2007-05-18,509,41.34,0,2007-08-09,4485358255306779,7034,2015-09-15,wine,
510,Alta,Ortiz,pS6ju#-Alta,-l8.(G,2000-04-27,510,knurled-adaptation,11.31,0,2013-10-23,510,545-054-5599,20373,DC,Washington,2713 Mitscher Road,0,2015-04-20,0,2002-06-28,2003-11-01,510,14,0,2003-08-31,2020-03-16,510,38.02,0,2009-01-27,4532106650946506,6676,2005-07-10,screenwriting,
511,Marjorie,Duval,0fzE-Marjorie,76LeB,2019-06-25,511,huge-survey,12.27,0,2005-12-23,511,579-999-7484,36105,AL,Montgomery,240 Lynwood Drive,0,2016-07-27,0,2019-06-13,2001-03-01,511,3,0,2013-11-30,2020-03-17,511,51.23,0,2010-02-11,4916540844614008,3887,2017-09-10,real_estate,
512,Elizabeth,Elder,c)3?5V-Elizabeth,6HYIj,2004-08-03,512,wintry-trill,26.28,0,2012-11-13,512,050-642-5941,37218,TN,Nashville,2220 Kirk Avenue,0,2015-11-30,0,2003-06-14,2017-06-10,512,15,0,2006-12-29,2008-10-09,512,89.42,0,2005-10-10,4485112240861202,0637,2005-05-24,music_theory,
513,Michelle,Dowling,bG3(-Michelle,-0sE,2020-09-26,513,breezy-style,18.86,0,2003-03-08,513,565-298-9102,31406,GA,Savannah,113 Dove Lane,0,2010-03-17,0,2020-07-18,2017-07-24,513,11,0,2008-04-13,2001-11-20,513,62.18,0,2019-11-20,4556005743901471,5765,2003-09-13,typography,
514,Elwood,Agena,NL6l-Elwood,rCW4,2006-11-18,514,plain-absorption,29.35,0,2005-10-10,514,488-504-8143,05301,VT,Guilford,81 Buck Hill Road,0,2017-04-06,0,2005-08-06,2006-07-14,514,13,0,2014-12-22,2014-07-06,514,42.76,0,2011-12-12,4485085309004254,1201,2012-05-09,physics_optics,
515,Kimberly,Spearman,%iIL0Y-Kimberly,vLK53%,2009-06-13,515,unsorted-chrome,23.75,0,2000-07-04,515,641-725-4161,21403,MD,Annapolis,401 Fairhill Court,0,2009-07-30,0,2014-01-26,2011-04-08,515,6,0,2005-05-18,2021-01-27,515,28.84,0,2015-05-01,4716513692764656,8073,2012-10-27,metals,
516,Jodi,Stephens,M4kE-Jodi,t4CIBQ,2015-09-02,516,potential-winning,29.97,0,2006-03-03,516,445-777-6961,31404,GA,Thunderbolt,2817 3rd Street,0,2012-05-27,0,2007-08-15,2003-01-06,516,12,0,2000-12-15,2003-06-25,516,39.11,0,2012-12-14,4929024183002328,3617,2001-02-01,sports,
517,Lee,Moore,gJR3F-Lee,71UKwm,2014-05-16,517,diachronic-pita,19.39,0,2004-12-27,517,017-290-4350,99516,AK,Anchorage,16244 Seville Park Circle,0,2002-04-15,0,2018-10-08,2013-11-10,517,17,0,2012-09-01,2005-01-19,517,91.56,0,2000-03-16,4929087821030654,4661,2020-05-13,fast_food,
518,Debra,Lang,&Y?q)5-Debra,33jP,2013-05-11,518,meek-muenster,14.71,0,2017-05-13,518,233-004-4161,94621,CA,Oakland,732 Kevin Court,0,2007-11-08,0,2012-07-25,2014-04-17,518,20,0,2020-01-09,2017-09-25,518,52.54,0,2016-08-22,4539096506027739,0007,2007-06-08,cheese,
519,Lelia,Friedly,S?Fj8-Lelia,s8qeL,2017-06-26,519,principal-booster,25.12,0,2017-08-01,519,479-920-5082,95014,CA,Cupertino,22207 Quinterno Court,0,2018-02-19,0,2010-09-28,2000-04-14,519,12,0,2010-05-20,2004-07-04,519,70.89,0,2005-07-11,4539168112169872,2046,2020-03-04,car_parts,
520,Michael,Ratchford,wKxN8-Michael,1VwG,2003-06-27,520,bitter-melee,23.28,0,2005-07-09,520,696-169-6264,05641,VT,Barre,445 Industrial Lane,0,2013-05-15,0,2003-06-13,2001-10-12,520,17,0,2016-01-31,2013-12-16,520,15.22,0,2021-12-13,4485095952804413,6042,2013-04-28,military_army,
521,Michael,Lane,bQk28-Michael,4CCJmz,2021-01-05,521,complicated-comment,24.89,0,2018-11-17,521,531-700-6764,40214,KY,Louisville,7431 Candace Way,0,2005-04-16,0,2012-01-27,2018-10-28,521,1,0,2004-10-09,2014-01-15,521,16.27,0,2014-10-07,4024007110772844,2358,2000-10-29,coding,
522,Raymond,Tarvin,D7eu-Raymond,Tm_J4,2020-12-25,522,vertical-parapet,21.28,0,2010-06-21,522,986-210-0190,93546,CA,Mammoth Lakes,61 Callahan Way,0,2006-07-18,0,2001-10-29,2003-01-20,522,19,0,2009-05-04,2008-10-01,522,21.4,0,2015-10-18,4485108896761159,0712,2017-05-03,architecture,
523,Meredith,Donovan,a7K(h-Meredith,#9iM$9,2003-03-14,523,meek-bassoon,23.16,0,2007-04-16,523,736-343-0225,40209,KY,Louisville,419 Wabasso Avenue,0,2018-06-28,0,2015-10-29,2021-11-06,523,0,0,2005-06-18,2013-04-17,523,56.85,0,2006-03-09,4532533884091967,4602,2013-08-14,music_instruments,
524,Denise,Crawford,OQz662-Denise,0WAq7w,2018-04-18,524,soft-color,29.21,0,2011-03-14,524,592-824-9088,37013,TN,Nashville,1613 Maple Timber Court,0,2002-05-25,0,2012-08-23,2019-03-02,524,2,0,2014-05-30,2018-05-31,524,53.32,0,2017-01-30,4539733012552293,1560,2016-04-27,typography,
525,Ronald,Birdsong,MJ1xt-Ronald,x3EhN-,2015-06-24,525,either-liquidation,10.58,0,2005-02-18,525,112-317-6651,73112,OK,Oklahoma City,4200 Northwest 59th Street,0,2007-03-05,0,2016-11-15,2016-04-02,525,0,0,2004-06-18,2007-05-09,525,20.01,0,2003-02-01,4485335620784278,5804,2002-07-12,startups,
526,Shirley,Walker,8HYaq-Shirley,^Wp2iK,2020-11-08,526,corporate-sole,21.29,0,2013-07-08,526,304-304-6291,31419,GA,Savannah,110 Oxford Road,0,2010-04-01,0,2007-12-07,2001-06-14,526,6,0,2000-01-02,2013-06-18,526,54.24,0,2003-04-15,4556960910413918,1115,2015-12-31,fish,
527,Manuela,Valasquez,5tP0-Manuela,Z9fiuD,2005-09-16,527,parallel-salsa,15.23,0,2004-07-26,527,902-226-0462,94560,CA,Newark,37600 Sycamore Street,0,2002-01-02,0,2020-03-30,2016-08-08,527,0,0,2006-04-01,2002-08-10,527,78.13,0,2002-03-09,4485812126029069,0236,2016-02-01,condiments,
528,Diane,Williams,OR9Im-Diane,46O8r,2011-01-30,528,shiny-igloo,24.44,0,2017-10-08,528,819-641-0552,01151,MA,Springfield,60 Montgomery Street,0,2012-01-17,0,2003-02-19,2007-11-16,528,6,0,2007-02-22,2004-06-11,528,38.86,0,2000-05-03,4929824608744218,0420,2005-05-15,houses,
529,Willie,Akins,N0zSi-Willie,U0fBv,2002-03-16,529,salmon-pulse,21.64,0,2020-06-11,529,208-565-9947,73114,OK,Oklahoma City,1311 Northwest 98th Street,0,2014-08-27,0,2021-06-10,2014-03-11,529,13,0,2014-09-14,2000-03-03,529,19.66,0,2021-01-28,4539330049924791,5015,2001-03-17,music_production,
530,Bernard,Hagen,Ux8R$-Bernard,caHAg7,2021-01-27,530,worn-rum,19.5,0,2001-12-28,530,296-113-3421,21061,MD,Glen Burnie,6518 Dolphin Court,0,2013-06-28,0,2006-07-30,2013-10-24,530,10,0,2007-02-13,2019-04-09,530,25.54,0,2012-05-27,4556424913261816,2812,2007-12-21,spirits,
531,Charles,Tucker,S4Si_-Charles,)i89Q,2021-05-07,531,flashed-request,15.63,0,2008-12-31,531,534-552-0900,80439,CO,Evergreen,29076 Little Big Horn Drive,0,2005-06-02,0,2003-05-31,2017-01-07,531,2,0,2011-12-15,2007-07-02,531,87.67,0,2006-11-21,4556805848036697,0251,2018-10-11,vcs,
532,Deborah,Westfall,7P6t-Deborah,Y9CDf,2007-07-08,532,proper-van,12.06,0,2018-06-02,532,328-100-0059,31406,GA,Savannah,111 Edgewater Road,0,2006-11-05,0,2005-05-16,2015-07-05,532,16,0,2019-03-16,2009-06-24,532,31.34,0,2013-07-31,4556353997634111,3734,2009-10-29,automobiles,
533,Michele,Hernandez,6fC7-Michele,rAt1,2016-09-11,533,fresh-ginger,20.92,0,2019-06-05,533,137-879-3857,20008,DC,Washington,3553 Brandywine Street Northwest,0,2009-09-11,0,2015-03-31,2004-07-28,533,19,0,2019-08-31,2016-09-29,533,84.39,0,2014-09-04,4539724979250732,7770,2001-03-22,cats,
534,Kevin,Hankey,w(wG6-Kevin,k4l4L,2010-04-15,534,advanced-barracuda,23.6,0,2018-05-08,534,286-185-0552,85301,AZ,Glendale,5701 North 67th Avenue,0,2005-08-25,0,2008-04-12,2018-09-11,534,17,0,2000-05-12,2020-04-12,534,93.83,0,2011-01-07,4024007148728735,5517,2015-05-14,apex_predators,
535,Crystal,Mckenna,6CnW=-Crystal,WdN0,2010-10-22,535,interior-weed,13.6,0,2020-08-13,535,637-010-2341,36107,AL,Montgomery,117 South Capitol Parkway,0,2011-08-01,0,2004-01-23,2010-04-14,535,13,0,2019-07-21,2001-01-18,535,69.79,0,2014-06-09,4532015496993228,2657,2006-11-11,plants,
536,Mary,Ball,12wN-Mary,ik3QTW,2018-05-10,536,flat-sideboard,22.54,0,2014-03-07,536,376-429-2982,31419,GA,Savannah,1030 Shawnee Street,0,2016-05-07,0,2003-08-17,2014-12-15,536,5,0,2008-11-29,2019-09-25,536,51.59,0,2015-06-17,4916601552772477,0661,2013-09-05,storage,
537,Christian,Charlton,gtH0-Christian,8pIm,2010-11-01,537,brilliant-ampere,19.11,0,2020-09-14,537,270-489-5651,99502,AK,Anchorage,2555 West 69th Court,0,2018-06-17,0,2005-01-26,2020-03-29,537,10,0,2002-07-12,2009-12-11,537,56.45,0,2018-10-26,4916063960705427,8521,2012-03-07,physics_units,
538,Margret,Serbus,J14mG-Margret,yIE$4,2009-02-02,538,free-heater,14.24,0,2000-11-26,538,064-962-7887,05828,VT,Danville,776 Morrill Road,0,2009-04-11,0,2005-11-15,2017-08-16,538,17,0,2001-12-27,2016-07-02,538,40.77,0,2016-04-18,4105886665716286,2881,2006-01-08,military_airforce,
539,Allen,Rios,Nk9O-Allen,a6Xi_Q,2004-04-14,539,golden-rowhouse,25.5,0,2013-06-09,539,741-339-4969,99504,AK,Anchorage,5927 Camrose Drive,0,2003-05-12,0,2011-08-19,2004-02-29,539,17,0,2020-08-18,2019-11-26,539,40.8,0,2002-03-18,4532860617352444,7702,2003-11-17,houses,
540,Norman,Daniel,G5pmU-Norman,Uxq4,2012-04-03,540,mint-measure,27.61,0,2013-06-27,540,405-798-3500,05446,VT,Colchester,112 Shannon Road,0,2019-05-29,0,2003-06-20,2020-12-01,540,19,0,2020-03-16,2012-09-11,540,75.16,0,2005-11-27,4539257027504073,0327,2010-11-08,music_theory,
541,Dorothy,Radley,vSy&u2-Dorothy,YLP00q,2012-10-16,541,icy-camp,12.81,0,2012-01-07,541,163-360-6662,94536,CA,Fremont,35805 Alcazar Court,0,2002-08-13,0,2002-01-25,2004-08-04,541,19,0,2014-01-15,2015-04-01,541,10.31,0,2002-08-24,4227229097909984,5766,2010-09-25,gaming,
542,Bill,Utley,NjqGe2-Bill,r0oA2,2016-01-03,542,chamfered-bismuth,20.38,0,2003-05-19,542,966-817-2880,37214,TN,Nashville,2209 June Drive,0,2006-07-30,0,2005-08-13,2007-12-01,542,18,0,2021-01-24,2008-02-12,542,50.53,0,2016-05-02,4916957783713999,2753,2006-10-31,minerals,
543,Thomas,Bonawitz,eZM1-Thomas,Sit1Y,2021-12-08,543,lazy-zipper,28.96,0,2017-12-06,543,479-982-8925,72703,AR,Fayetteville,2723 East Joyce Boulevard,0,2004-09-14,0,2003-05-26,2020-09-17,543,7,0,2021-10-19,2016-10-07,543,63.17,0,2021-04-22,4916326235696618,5537,2001-05-25,data_structures,
544,Rosemary,Francis,1TBz-Rosemary,nL8r,2019-02-08,544,cool-limousine,12.24,0,2002-03-21,544,768-344-8270,40211,KY,Louisville,4401 Virginia Avenue,0,2003-01-02,0,2000-09-15,2013-04-22,544,1,0,2021-10-30,2005-09-08,544,65.24,0,2018-08-04,4485037184886172,4784,2018-07-07,automobiles,
545,Dorothy,Pearson,iN*43-Dorothy,0EZd,2001-06-16,545,legacy-father,13.89,0,2020-08-26,545,013-207-9899,73122,OK,Oklahoma City,3801 North Ann Arbor Place,0,2016-12-05,0,2018-04-10,2014-06-18,545,4,0,2014-03-28,2008-10-17,545,19.89,0,2003-04-16,4485435546357538,2750,2017-06-13,military_airforce,
546,Warren,Moffitt,5THWug-Warren,Zy+0b,2011-08-20,546,shrewd-hoagie,23.86,0,2014-05-07,546,177-656-5658,80128,CO,Littleton,5516 West Indore Drive,0,2016-04-23,0,2021-08-19,2012-07-19,546,19,0,2014-07-06,2008-08-06,546,69.57,0,2015-09-17,4716636426717003,4648,2002-02-27,fast_food,
547,Thomas,Erickson,PYm$w0-Thomas,o2Qoea,2011-10-27,547,arid-farad,20.2,0,2021-04-16,547,722-337-5907,36116,AL,Montgomery,2543 The Meadows,0,2019-09-05,0,2000-10-29,2017-11-09,547,16,0,2006-12-20,2005-10-05,547,28.51,0,2003-04-20,4716573952588799,8267,2010-02-01,physics_units,
548,Julie,Trujillo,nIwR3-Julie,V6gNIZ,2007-08-27,548,simple-transpose,19.39,0,2021-01-03,548,426-229-3983,06042,CT,Manchester,65 Arcellia Drive,0,2010-06-19,0,2010-03-05,2012-10-21,548,4,0,2020-11-23,2019-08-03,548,35.77,0,2020-09-04,4916218854041889,4825,2006-12-11,linear_algebra,
549,Robert,Goodwill,Y6qr7T-Robert,8Bar,2014-04-06,549,black-euphemism,23.89,0,2001-10-31,549,695-544-4900,31408,GA,Savannah,2604 13th Street,0,2019-12-27,0,2011-10-05,2014-08-26,549,11,0,2021-12-16,2014-06-09,549,67.82,0,2013-10-08,4532445166001111,3210,2004-11-20,writing,
550,Frank,Ramos,v0Pgm-Frank,nEsp2d,2010-08-29,550,critical-writer,13.73,0,2014-09-25,550,527-784-9120,85302,AZ,Glendale,6201 West Olive Avenue,0,2015-10-10,0,2008-01-01,2019-12-23,550,14,0,2008-09-07,2021-01-16,550,66.39,0,2019-08-15,4556786806440123,6415,2006-08-24,corporate_job,
551,Robert,Bryant,RO8Qv-Robert,mu8O,2010-06-09,551,savage-station,24.81,0,2013-12-21,551,638-032-6993,20017,DC,Washington,1317 Allison Street Northeast,0,2006-09-01,0,2006-05-05,2015-04-26,551,12,0,2008-12-18,2019-08-12,551,51.86,0,2005-04-29,4539222569090808,5217,2015-10-05,military_navy,
552,Gladys,Forshey,Ti1(x-Gladys,O4Uv1U,2014-05-02,552,collinear-disconnect,22.0,0,2003-07-28,552,820-800-2875,36106,AL,Montgomery,2113 Bowen Drive,0,2015-07-20,0,2019-05-20,2021-06-23,552,0,0,2006-08-12,2014-05-08,552,58.52,0,2019-11-03,4916025150993493,3636,2006-12-17,corporate,
553,Graciela,Perez,G6lpe-Graciela,A1Ex,2000-06-01,553,hidden-checkout,19.57,0,2015-11-04,553,439-670-5951,73129,OK,Oklahoma City,301 Southeast 37th Street,0,2006-05-30,0,2019-02-10,2014-08-28,553,16,0,2007-04-10,2015-02-23,553,74.93,0,2016-07-16,4556136974281737,0028,2007-11-16,travel,
554,David,Szocki,v0+R-David,uA28,2011-07-10,554,friendly-jacquard,25.3,0,2015-07-27,554,743-269-6438,21090,MD,Linthicum Heights,324 Tulip Oak Court,0,2020-11-09,0,2005-08-14,2004-04-21,554,18,0,2012-03-27,2006-09-07,554,30.22,0,2001-05-01,4556644377912212,7188,2016-06-20,cotton,
555,Fred,Mills,Zu4VB2-Fred,e3N7,2014-09-01,555,small-paddle,19.97,0,2008-05-03,555,114-481-9142,80003,CO,Arvada,6069 Jay Street,0,2004-03-17,0,2007-08-14,2017-12-27,555,12,0,2006-03-24,2014-04-23,555,38.79,0,2009-07-18,4532359687030600,3226,2016-08-31,sports,
556,Andres,Preskar,?1iK-Andres,4Aqt.,2001-02-21,556,diachronic-root,24.72,0,2001-08-17,556,625-300-5894,40245,KY,Louisville,14213 Doc Hawley Street,0,2004-06-30,0,2002-04-06,2014-11-06,556,15,0,2004-09-27,2012-10-22,556,13.23,0,2004-06-06,4716567010473812,1823,2001-07-10,algorithms,
557,Megan,York,4j6?KO-Megan,1pQ4,2021-07-20,557,best-atom,28.21,0,2004-10-27,557,410-247-8128,80005,CO,Arvada,9545 West 74th Avenue,0,2020-10-25,0,2019-01-25,2021-01-14,557,18,0,2001-09-29,2014-06-02,557,70.27,0,2013-12-27,4305090257692744,4635,2010-04-26,chemistry,
558,Merle,Cremeans,5+W2r-Merle,I0Ua,2006-01-09,558,stable-administrator,26.9,0,2017-01-06,558,116-093-7212,37211,TN,Nashville,355 Gillette Road,0,2014-01-31,0,2021-06-12,2000-11-20,558,1,0,2020-03-18,2018-03-15,558,12.55,0,2000-03-05,4024007184698024,4340,2014-05-22,corporate_job,
559,Michael,Moore,ylY*0C-Michael,zu7M,2015-08-25,559,resultant-archive,26.51,0,2014-01-09,559,621-774-9681,99501,AK,Anchorage,875 Latouche Street,0,2005-02-08,0,2007-11-07,2020-02-03,559,4,0,2003-04-19,2013-11-21,559,77.19,0,2004-07-22,4556724167782155,2404,2002-04-29,history,
560,Cynthia,Murray,0ROhTq-Cynthia,Pv3j6q,2016-09-18,560,violet-store,23.22,0,2001-05-07,560,300-080-7298,31406,GA,Savannah,111 Edgewater Road,0,2019-04-28,0,2002-07-05,2017-11-03,560,14,0,2007-01-09,2000-05-10,560,46.84,0,2006-12-18,4485173352225776,5625,2016-06-14,phones,
561,Richard,Derr,dZ!1-Richard,1XV1f,2008-03-18,561,salmon-joint,16.89,0,2009-08-17,561,168-796-4538,02343,MA,Holbrook,34 Belair Drive,0,2007-03-31,0,2005-04-20,2013-07-07,561,18,0,2018-11-07,2013-09-13,561,89.66,0,2004-05-21,4556669553278526,8710,2018-02-27,car_parts,
562,James,Swigart,7%0zkU-James,zr8DQ,2008-08-30,562,auburn-cognac,28.74,0,2003-12-11,562,440-537-3008,37027,TN,Brentwood,5545 Saddlewood Lane,0,2018-09-30,0,2010-10-15,2017-11-15,562,19,0,2016-11-15,2001-03-03,562,58.37,0,2016-06-14,4485038747185136,7050,2003-11-22,spirits,
563,Genna,Ames,8Kd#-Genna,=E5d9U,2016-02-14,563,contemporary-option,25.31,0,2018-05-11,563,259-556-2593,02745,MA,New Bedford,2362 Acushnet Avenue,0,2004-09-16,0,2007-07-21,2002-01-02,563,4,0,2014-07-01,2009-08-26,563,82.2,0,2018-04-11,4293771776175709,4764,2021-01-01,startups,
564,Kristen,Trainer,Tcq00-Kristen,5GskSD,2021-12-15,564,wood-hockey,24.04,0,2014-07-31,564,122-760-6955,01851,MA,Lowell,584 Westford Street,0,2012-08-12,0,2005-02-02,2019-10-03,564,2,0,2000-04-03,2004-01-06,564,65.75,0,2018-12-07,4024007198582685,4371,2005-02-19,sports,
565,Mark,Blosser,BuQ8-Mark,.w6bS1,2000-02-04,565,either-epoch,28.1,0,2015-02-15,565,619-491-4115,85301,AZ,Glendale,6717 North 59th Avenue,0,2000-10-31,0,2008-08-03,2009-08-31,565,10,0,2009-10-08,2007-04-07,565,50.94,0,2019-03-28,4485126600009004,7363,2007-04-10,history,
566,Annie,Prosser,v3OZ%n-Annie,.j9Ty$,2012-09-18,566,honest-road,15.61,0,2013-06-07,566,440-713-3715,80003,CO,Arvada,7256 West 84th Way,0,2000-10-07,0,2000-07-07,2007-05-17,566,2,0,2004-02-09,2011-10-28,566,97.16,0,2008-11-05,4024007108566463,2031,2018-02-03,infrastructure,
567,Shirley,Loftis,JqY6-Shirley,bQ9?,2006-08-18,567,indigo-pepato,28.18,0,2014-05-25,567,091-949-4101,85308,AZ,Glendale,18330 North 79th Avenue,0,2021-11-26,0,2015-04-27,2013-12-05,567,5,0,2015-05-14,2021-04-19,567,82.12,0,2020-11-20,4929828571049489,2768,2007-01-01,cheese,
568,Edmund,Caberto,Jtt8-Edmund,r9KsG,2005-06-03,568,terminal-allegory,24.68,0,2006-01-16,568,852-912-8763,36106,AL,Montgomery,2133 Boultier Street,0,2012-11-06,0,2004-11-04,2009-10-30,568,7,0,2011-04-06,2009-02-21,568,14.34,0,2021-05-28,4485704161996924,5843,2005-10-07,screenwriting,
569,Mary,Jernigan,plZ4-Mary,xID2(L,2004-02-24,569,happy-quartz,10.79,0,2007-03-02,569,805-285-4960,20007,DC,Washington,2330 39th Street Northwest,0,2012-11-12,0,2002-06-25,2000-05-12,569,17,0,2019-03-26,2020-03-28,569,44.85,0,2019-10-14,4929639494757409,5853,2015-05-26,minerals,
570,Elaine,Batten,ffzOJ7-Elaine,lf2M,2004-03-25,570,feldspar-corolla,12.95,0,2010-03-14,570,462-088-3991,73013,OK,Edmond,14300 Leesa Lane,0,2013-08-29,0,2010-01-11,2021-12-15,570,0,0,2013-03-16,2005-06-23,570,84.14,0,2012-06-12,4716268150238152,0062,2020-07-04,plants,
571,Nancy,Hartley,i4K*d-Nancy,4Ycf6,2003-01-03,571,thick-azimuth,18.65,0,2008-11-20,571,314-986-0893,99503,AK,Anchorage,4516 Old Seward Highway,0,2005-04-23,0,2001-11-07,2001-11-18,571,1,0,2003-06-01,2009-11-18,571,59.18,0,2003-06-16,4556004824397634,4350,2001-02-21,geography,
572,Jerry,Olson,nBc0-Jerry,!>$9Bw,2006-07-04,572,wan-chord,10.19,0,2012-05-15,572,648-395-8488,99669,AK,Soldotna,264 Crest Drive,0,2001-11-28,0,2021-01-09,2012-02-03,572,4,0,2019-03-05,2012-07-24,572,81.21,0,2018-12-23,4720023035255234,6325,2011-01-06,music_theory,
573,Crystal,Bardwell,0yPZ-Crystal,RZ8bNN,2006-08-25,573,one-embedding,24.65,0,2012-12-28,573,174-405-5883,93644,CA,Oakhurst,45430 Lauri Lane,0,2020-11-26,0,2021-06-27,2008-11-26,573,5,0,2009-12-16,2017-10-22,573,30.79,0,2006-04-12,4556898674037830,1456,2017-01-19,machine_learning,
574,Tamara,Perry,c(5YTq-Tamara,6&sRmF,2010-08-11,574,mean-hadron,22.91,0,2000-05-24,574,112-660-8492,72704,AR,Fayetteville,3034 Mica Street,0,2015-02-02,0,2006-07-11,2006-10-24,574,5,0,2014-03-29,2020-02-23,574,69.49,0,2021-10-30,4916990940784215,3164,2002-08-20,astronomy,
575,Cathryn,Christy,55*Cm-Cathryn,cY2I,2008-11-14,575,many-liner,26.99,0,2012-02-18,575,757-490-4686,80003,CO,Arvada,6140 Fenton Street,0,2014-04-29,0,2004-01-04,2013-12-30,575,16,0,2011-07-05,2002-05-17,575,70.87,0,2020-07-19,4485084329826044,8681,2019-07-24,radio,
576,Ed,Nguyen,q!j4D-Ed,krHM6,2003-10-26,576,arctic-league,27.56,0,2018-02-26,576,809-351-9131,05149,VT,Stowe,68 Route 66,0,2015-01-31,0,2018-10-02,2006-12-19,576,3,0,2010-09-23,2010-06-30,576,99.93,0,2017-09-28,4024007133003201,5263,2017-12-24,physics_units,
577,Judy,Hixson,yhdQY8-Judy,-0Kf,2008-02-04,577,denim-survey,24.35,0,2018-04-17,577,562-191-9651,31406,GA,Savannah,43 Henderson Avenue,0,2007-12-22,0,2011-06-07,2012-12-01,577,6,0,2015-01-14,2016-02-28,577,16.81,0,2011-11-05,4916671181017487,2170,2006-03-12,construction,
578,Anna,Sheffield,9cvMTw-Anna,B%dS9_,2018-12-15,578,grouchy-raisin,16.86,0,2012-04-30,578,851-326-2112,36116,AL,Montgomery,3100 Gentilly Court,0,2015-11-02,0,2017-02-05,2019-12-16,578,7,0,2002-01-13,2006-10-14,578,51.93,0,2001-12-18,4539351777924092,5522,2008-07-31,fruit,
579,Cory,Burns,3Ndz-Cory,WDxU2P,2020-09-30,579,endothermic-bureau,20.6,0,2004-12-29,579,843-227-6863,95670,CA,Rancho Cordova,3228 Chettenham Drive,0,2019-12-30,0,2017-10-14,2000-08-12,579,14,0,2021-02-03,2002-03-04,579,27.18,0,2002-09-05,4485465364115684,0757,2003-03-20,storage,
